"","date","hits","keyword","geo"
"577",2020-06-21,52,"Elkay","US-FL"
"578",2020-06-28,26,"Elkay","US-FL"
"579",2020-07-05,9,"Elkay","US-FL"
"580",2020-07-12,63,"Elkay","US-FL"
"581",2020-07-19,27,"Elkay","US-FL"
"582",2020-07-26,46,"Elkay","US-FL"
"583",2020-08-09,18,"Elkay","US-FL"
"584",2020-08-16,45,"Elkay","US-FL"
"585",2020-08-23,18,"Elkay","US-FL"
"586",2020-08-30,26,"Elkay","US-FL"
"587",2020-09-06,26,"Elkay","US-FL"
"588",2020-09-13,26,"Elkay","US-FL"
"589",2020-09-20,26,"Elkay","US-FL"
"590",2020-09-27,72,"Elkay","US-FL"
"591",2020-10-04,18,"Elkay","US-FL"
"592",2020-10-18,29,"Elkay","US-FL"
"593",2020-10-25,10,"Elkay","US-FL"
"594",2020-11-01,16,"Elkay","US-FL"
"595",2020-11-08,9,"Elkay","US-FL"
"596",2020-11-15,29,"Elkay","US-FL"
"597",2020-11-22,10,"Elkay","US-FL"
"598",2020-11-29,46,"Elkay","US-FL"
"599",2020-12-06,19,"Elkay","US-FL"
"600",2020-12-13,10,"Elkay","US-FL"
"601",2020-12-20,40,"Elkay","US-FL"
"602",2020-12-27,10,"Elkay","US-FL"
"603",2021-01-03,18,"Elkay","US-FL"
"604",2021-01-17,27,"Elkay","US-FL"
"605",2021-01-31,64,"Elkay","US-FL"
"606",2021-02-07,9,"Elkay","US-FL"
"607",2021-02-14,9,"Elkay","US-FL"
"608",2021-02-21,46,"Elkay","US-FL"
"609",2021-02-28,36,"Elkay","US-FL"
"610",2021-03-07,55,"Elkay","US-FL"
"611",2021-03-14,51,"Elkay","US-FL"
"612",2021-03-28,36,"Elkay","US-FL"
"613",2021-04-04,9,"Elkay","US-FL"
"614",2021-04-11,45,"Elkay","US-FL"
"615",2021-04-18,27,"Elkay","US-FL"
"616",2021-04-25,37,"Elkay","US-FL"
"617",2021-05-02,9,"Elkay","US-FL"
"618",2021-05-16,28,"Elkay","US-FL"
"619",2021-05-23,38,"Elkay","US-FL"
"620",2021-05-30,29,"Elkay","US-FL"
"621",2021-06-06,19,"Elkay","US-FL"
"622",2021-06-13,37,"Elkay","US-FL"
"623",2021-06-20,29,"Elkay","US-FL"
"624",2021-06-27,19,"Elkay","US-FL"
"625",2021-07-04,29,"Elkay","US-FL"
"626",2021-07-11,39,"Elkay","US-FL"
"627",2021-07-18,39,"Elkay","US-FL"
"628",2021-07-25,29,"Elkay","US-FL"
"629",2019-01-13,20,"Elkay","US-GA"
"630",2019-01-20,20,"Elkay","US-GA"
"631",2019-02-03,100,"Elkay","US-GA"
"632",2019-02-10,21,"Elkay","US-GA"
"633",2019-02-17,21,"Elkay","US-GA"
"634",2019-02-24,20,"Elkay","US-GA"
"635",2019-03-10,21,"Elkay","US-GA"
"636",2019-03-17,43,"Elkay","US-GA"
"637",2019-03-24,64,"Elkay","US-GA"
"638",2019-03-31,91,"Elkay","US-GA"
"639",2019-04-28,56,"Elkay","US-GA"
"640",2019-05-05,17,"Elkay","US-GA"
"641",2019-05-12,43,"Elkay","US-GA"
"642",2019-05-19,23,"Elkay","US-GA"
"643",2019-05-26,22,"Elkay","US-GA"
"644",2019-06-02,20,"Elkay","US-GA"
"645",2019-06-09,21,"Elkay","US-GA"
"646",2019-07-14,43,"Elkay","US-GA"
"647",2019-07-28,20,"Elkay","US-GA"
"648",2019-08-11,38,"Elkay","US-GA"
"649",2019-08-18,57,"Elkay","US-GA"
"650",2019-08-25,38,"Elkay","US-GA"
"651",2019-09-01,55,"Elkay","US-GA"
"652",2019-09-08,37,"Elkay","US-GA"
"653",2019-09-15,19,"Elkay","US-GA"
"654",2019-09-22,18,"Elkay","US-GA"
"655",2019-09-29,18,"Elkay","US-GA"
"656",2019-10-06,59,"Elkay","US-GA"
"657",2019-10-13,57,"Elkay","US-GA"
"658",2019-10-20,19,"Elkay","US-GA"
"659",2019-11-10,55,"Elkay","US-GA"
"660",2019-11-17,39,"Elkay","US-GA"
"661",2019-12-01,19,"Elkay","US-GA"
"662",2019-12-08,17,"Elkay","US-GA"
"663",2019-12-15,38,"Elkay","US-GA"
"664",2019-12-22,21,"Elkay","US-GA"
"665",2019-12-29,20,"Elkay","US-GA"
"666",2020-01-05,56,"Elkay","US-GA"
"667",2020-01-26,34,"Elkay","US-GA"
"668",2020-02-02,54,"Elkay","US-GA"
"669",2020-02-09,36,"Elkay","US-GA"
"670",2020-02-16,36,"Elkay","US-GA"
"671",2020-02-23,18,"Elkay","US-GA"
"672",2020-03-01,16,"Elkay","US-GA"
"673",2020-03-08,32,"Elkay","US-GA"
"674",2020-03-22,15,"Elkay","US-GA"
"675",2020-03-29,15,"Elkay","US-GA"
"676",2020-04-05,48,"Elkay","US-GA"
"677",2020-04-12,15,"Elkay","US-GA"
"678",2020-04-26,16,"Elkay","US-GA"
"679",2020-05-03,15,"Elkay","US-GA"
"680",2020-05-10,62,"Elkay","US-GA"
"681",2020-05-17,16,"Elkay","US-GA"
"682",2020-05-31,16,"Elkay","US-GA"
"683",2020-06-07,31,"Elkay","US-GA"
"684",2020-06-14,16,"Elkay","US-GA"
"685",2020-06-28,16,"Elkay","US-GA"
"686",2020-07-05,16,"Elkay","US-GA"
"687",2020-07-26,16,"Elkay","US-GA"
"688",2020-08-02,32,"Elkay","US-GA"
"689",2020-08-23,46,"Elkay","US-GA"
"690",2020-08-30,31,"Elkay","US-GA"
"691",2020-09-06,16,"Elkay","US-GA"
"692",2020-09-13,30,"Elkay","US-GA"
"693",2020-09-20,47,"Elkay","US-GA"
"694",2020-10-11,53,"Elkay","US-GA"
"695",2020-10-25,36,"Elkay","US-GA"
"696",2020-11-01,15,"Elkay","US-GA"
"697",2020-11-08,17,"Elkay","US-GA"
"698",2020-11-22,19,"Elkay","US-GA"
"699",2020-11-29,17,"Elkay","US-GA"
"700",2020-12-13,54,"Elkay","US-GA"
"701",2021-01-17,17,"Elkay","US-GA"
"702",2021-01-24,17,"Elkay","US-GA"
"703",2021-01-31,17,"Elkay","US-GA"
"704",2021-02-07,17,"Elkay","US-GA"
"705",2021-02-28,35,"Elkay","US-GA"
"706",2021-03-14,32,"Elkay","US-GA"
"707",2021-03-21,17,"Elkay","US-GA"
"708",2021-03-28,18,"Elkay","US-GA"
"709",2021-04-11,17,"Elkay","US-GA"
"710",2021-04-18,52,"Elkay","US-GA"
"711",2021-04-25,18,"Elkay","US-GA"
"712",2021-05-02,18,"Elkay","US-GA"
"713",2021-05-09,35,"Elkay","US-GA"
"714",2021-05-16,18,"Elkay","US-GA"
"715",2021-06-06,18,"Elkay","US-GA"
"716",2021-06-13,36,"Elkay","US-GA"
"717",2021-06-20,18,"Elkay","US-GA"
"718",2021-06-27,36,"Elkay","US-GA"
"719",2021-07-04,19,"Elkay","US-GA"
"720",2021-07-11,18,"Elkay","US-GA"
"721",2021-07-18,73,"Elkay","US-GA"
"722",2021-07-25,18,"Elkay","US-GA"
"723",2019-03-10,46,"Elkay","US-HI"
"724",2019-03-31,47,"Elkay","US-HI"
"725",2019-05-26,100,"Elkay","US-HI"
"726",2019-07-14,50,"Elkay","US-HI"
"727",2019-08-18,95,"Elkay","US-HI"
"728",2019-09-15,46,"Elkay","US-HI"
"729",2019-09-29,47,"Elkay","US-HI"
"730",2019-12-08,47,"Elkay","US-HI"
"731",2020-01-19,44,"Elkay","US-HI"
"732",2020-02-09,42,"Elkay","US-HI"
"733",2020-02-23,40,"Elkay","US-HI"
"734",2020-03-08,40,"Elkay","US-HI"
"735",2020-04-05,39,"Elkay","US-HI"
"736",2020-04-26,39,"Elkay","US-HI"
"737",2020-05-31,41,"Elkay","US-HI"
"738",2020-06-14,85,"Elkay","US-HI"
"739",2020-07-05,45,"Elkay","US-HI"
"740",2020-12-20,52,"Elkay","US-HI"
"741",2021-01-10,47,"Elkay","US-HI"
"742",2021-02-14,96,"Elkay","US-HI"
"743",2021-02-28,48,"Elkay","US-HI"
"744",2021-03-28,47,"Elkay","US-HI"
"745",2021-04-04,48,"Elkay","US-HI"
"746",2021-04-18,47,"Elkay","US-HI"
"747",2021-06-27,47,"Elkay","US-HI"
"748",2019-01-13,97,"Elkay","US-ID"
"749",2019-01-20,49,"Elkay","US-ID"
"750",2019-02-17,48,"Elkay","US-ID"
"751",2019-04-21,51,"Elkay","US-ID"
"752",2019-07-07,100,"Elkay","US-ID"
"753",2019-08-04,51,"Elkay","US-ID"
"754",2019-09-15,45,"Elkay","US-ID"
"755",2019-09-22,45,"Elkay","US-ID"
"756",2019-10-06,46,"Elkay","US-ID"
"757",2019-10-27,93,"Elkay","US-ID"
"758",2019-12-08,46,"Elkay","US-ID"
"759",2020-01-05,44,"Elkay","US-ID"
"760",2020-01-19,44,"Elkay","US-ID"
"761",2020-02-16,43,"Elkay","US-ID"
"762",2020-02-23,84,"Elkay","US-ID"
"763",2020-03-01,40,"Elkay","US-ID"
"764",2020-04-05,73,"Elkay","US-ID"
"765",2020-04-12,71,"Elkay","US-ID"
"766",2020-05-03,37,"Elkay","US-ID"
"767",2020-05-17,37,"Elkay","US-ID"
"768",2020-05-24,40,"Elkay","US-ID"
"769",2020-06-21,41,"Elkay","US-ID"
"770",2020-06-28,82,"Elkay","US-ID"
"771",2020-07-05,84,"Elkay","US-ID"
"772",2020-08-30,41,"Elkay","US-ID"
"773",2020-10-18,48,"Elkay","US-ID"
"774",2020-11-22,47,"Elkay","US-ID"
"775",2020-12-27,47,"Elkay","US-ID"
"776",2021-01-03,43,"Elkay","US-ID"
"777",2021-02-28,47,"Elkay","US-ID"
"778",2021-04-11,49,"Elkay","US-ID"
"779",2021-05-02,48,"Elkay","US-ID"
"780",2021-05-09,49,"Elkay","US-ID"
"781",2021-05-16,48,"Elkay","US-ID"
"782",2021-05-23,49,"Elkay","US-ID"
"783",2021-05-30,51,"Elkay","US-ID"
"784",2021-06-20,50,"Elkay","US-ID"
"785",2021-07-04,49,"Elkay","US-ID"
"786",2019-01-06,12,"Elkay","US-IL"
"787",2019-01-13,45,"Elkay","US-IL"
"788",2019-01-20,33,"Elkay","US-IL"
"789",2019-01-27,11,"Elkay","US-IL"
"790",2019-02-03,54,"Elkay","US-IL"
"791",2019-02-10,44,"Elkay","US-IL"
"792",2019-02-17,87,"Elkay","US-IL"
"793",2019-02-24,32,"Elkay","US-IL"
"794",2019-03-03,11,"Elkay","US-IL"
"795",2019-03-10,54,"Elkay","US-IL"
"796",2019-03-17,33,"Elkay","US-IL"
"797",2019-03-24,58,"Elkay","US-IL"
"798",2019-03-31,33,"Elkay","US-IL"
"799",2019-04-07,33,"Elkay","US-IL"
"800",2019-04-14,46,"Elkay","US-IL"
"801",2019-04-21,56,"Elkay","US-IL"
"802",2019-04-28,43,"Elkay","US-IL"
"803",2019-05-05,22,"Elkay","US-IL"
"804",2019-05-12,22,"Elkay","US-IL"
"805",2019-05-19,55,"Elkay","US-IL"
"806",2019-05-26,22,"Elkay","US-IL"
"807",2019-06-02,45,"Elkay","US-IL"
"808",2019-06-09,56,"Elkay","US-IL"
"809",2019-06-16,23,"Elkay","US-IL"
"810",2019-06-23,23,"Elkay","US-IL"
"811",2019-06-30,13,"Elkay","US-IL"
"812",2019-07-07,82,"Elkay","US-IL"
"813",2019-07-14,35,"Elkay","US-IL"
"814",2019-07-21,60,"Elkay","US-IL"
"815",2019-07-28,36,"Elkay","US-IL"
"816",2019-08-04,23,"Elkay","US-IL"
"817",2019-08-11,34,"Elkay","US-IL"
"818",2019-08-18,33,"Elkay","US-IL"
"819",2019-08-25,54,"Elkay","US-IL"
"820",2019-09-01,75,"Elkay","US-IL"
"821",2019-09-08,42,"Elkay","US-IL"
"822",2019-09-15,41,"Elkay","US-IL"
"823",2019-09-22,51,"Elkay","US-IL"
"824",2019-09-29,31,"Elkay","US-IL"
"825",2019-10-06,43,"Elkay","US-IL"
"826",2019-10-20,53,"Elkay","US-IL"
"827",2019-10-27,57,"Elkay","US-IL"
"828",2019-11-03,44,"Elkay","US-IL"
"829",2019-11-10,67,"Elkay","US-IL"
"830",2019-11-17,22,"Elkay","US-IL"
"831",2019-12-01,61,"Elkay","US-IL"
"832",2019-12-15,32,"Elkay","US-IL"
"833",2019-12-22,100,"Elkay","US-IL"
"834",2019-12-29,22,"Elkay","US-IL"
"835",2020-01-05,30,"Elkay","US-IL"
"836",2020-01-12,10,"Elkay","US-IL"
"837",2020-01-19,21,"Elkay","US-IL"
"838",2020-01-26,30,"Elkay","US-IL"
"839",2020-02-02,50,"Elkay","US-IL"
"840",2020-02-09,70,"Elkay","US-IL"
"841",2020-02-16,20,"Elkay","US-IL"
"842",2020-02-23,58,"Elkay","US-IL"
"843",2020-03-01,58,"Elkay","US-IL"
"844",2020-03-08,28,"Elkay","US-IL"
"845",2020-03-15,9,"Elkay","US-IL"
"846",2020-03-22,38,"Elkay","US-IL"
"847",2020-03-29,18,"Elkay","US-IL"
"848",2020-04-05,37,"Elkay","US-IL"
"849",2020-04-12,27,"Elkay","US-IL"
"850",2020-04-19,9,"Elkay","US-IL"
"851",2020-04-26,18,"Elkay","US-IL"
"852",2020-05-03,63,"Elkay","US-IL"
"853",2020-05-10,28,"Elkay","US-IL"
"854",2020-05-31,19,"Elkay","US-IL"
"855",2020-06-07,48,"Elkay","US-IL"
"856",2020-06-14,40,"Elkay","US-IL"
"857",2020-06-21,20,"Elkay","US-IL"
"858",2020-06-28,21,"Elkay","US-IL"
"859",2020-07-05,31,"Elkay","US-IL"
"860",2020-07-12,20,"Elkay","US-IL"
"861",2020-07-19,41,"Elkay","US-IL"
"862",2020-07-26,20,"Elkay","US-IL"
"863",2020-08-02,32,"Elkay","US-IL"
"864",2020-08-09,31,"Elkay","US-IL"
"865",2020-08-16,10,"Elkay","US-IL"
"866",2020-08-23,48,"Elkay","US-IL"
"867",2020-08-30,57,"Elkay","US-IL"
"868",2020-09-06,48,"Elkay","US-IL"
"869",2020-09-13,56,"Elkay","US-IL"
"870",2020-09-20,29,"Elkay","US-IL"
"871",2020-10-04,21,"Elkay","US-IL"
"872",2020-10-18,46,"Elkay","US-IL"
"873",2020-10-25,12,"Elkay","US-IL"
"874",2020-11-01,68,"Elkay","US-IL"
"875",2020-11-08,22,"Elkay","US-IL"
"876",2020-11-15,45,"Elkay","US-IL"
"877",2020-11-22,12,"Elkay","US-IL"
"878",2020-11-29,32,"Elkay","US-IL"
"879",2020-12-06,44,"Elkay","US-IL"
"880",2020-12-13,11,"Elkay","US-IL"
"881",2020-12-20,24,"Elkay","US-IL"
"882",2020-12-27,23,"Elkay","US-IL"
"883",2021-01-03,22,"Elkay","US-IL"
"884",2021-01-10,22,"Elkay","US-IL"
"885",2021-01-17,56,"Elkay","US-IL"
"886",2021-01-24,45,"Elkay","US-IL"
"887",2021-01-31,46,"Elkay","US-IL"
"888",2021-02-07,23,"Elkay","US-IL"
"889",2021-02-14,12,"Elkay","US-IL"
"890",2021-02-21,80,"Elkay","US-IL"
"891",2021-03-07,46,"Elkay","US-IL"
"892",2021-03-14,74,"Elkay","US-IL"
"893",2021-03-28,34,"Elkay","US-IL"
"894",2021-04-04,11,"Elkay","US-IL"
"895",2021-04-11,23,"Elkay","US-IL"
"896",2021-04-18,57,"Elkay","US-IL"
"897",2021-04-25,58,"Elkay","US-IL"
"898",2021-05-02,12,"Elkay","US-IL"
"899",2021-05-09,23,"Elkay","US-IL"
"900",2021-05-16,12,"Elkay","US-IL"
"901",2021-05-23,12,"Elkay","US-IL"
"902",2021-05-30,24,"Elkay","US-IL"
"903",2021-06-06,82,"Elkay","US-IL"
"904",2021-06-13,24,"Elkay","US-IL"
"905",2021-06-20,46,"Elkay","US-IL"
"906",2021-06-27,47,"Elkay","US-IL"
"907",2021-07-04,37,"Elkay","US-IL"
"908",2021-07-11,58,"Elkay","US-IL"
"909",2021-07-18,12,"Elkay","US-IL"
"910",2021-07-25,71,"Elkay","US-IL"
"911",2019-01-06,23,"Elkay","US-IN"
"912",2019-01-13,23,"Elkay","US-IN"
"913",2019-01-20,23,"Elkay","US-IN"
"914",2019-01-27,45,"Elkay","US-IN"
"915",2019-02-03,22,"Elkay","US-IN"
"916",2019-02-17,44,"Elkay","US-IN"
"917",2019-02-24,22,"Elkay","US-IN"
"918",2019-03-03,90,"Elkay","US-IN"
"919",2019-03-10,23,"Elkay","US-IN"
"920",2019-03-17,23,"Elkay","US-IN"
"921",2019-03-24,24,"Elkay","US-IN"
"922",2019-03-31,24,"Elkay","US-IN"
"923",2019-04-07,23,"Elkay","US-IN"
"924",2019-04-14,23,"Elkay","US-IN"
"925",2019-04-21,24,"Elkay","US-IN"
"926",2019-04-28,23,"Elkay","US-IN"
"927",2019-05-05,48,"Elkay","US-IN"
"928",2019-05-12,24,"Elkay","US-IN"
"929",2019-05-19,49,"Elkay","US-IN"
"930",2019-05-26,100,"Elkay","US-IN"
"931",2019-06-09,75,"Elkay","US-IN"
"932",2019-06-16,25,"Elkay","US-IN"
"933",2019-06-23,25,"Elkay","US-IN"
"934",2019-06-30,53,"Elkay","US-IN"
"935",2019-07-07,76,"Elkay","US-IN"
"936",2019-07-21,26,"Elkay","US-IN"
"937",2019-08-18,62,"Elkay","US-IN"
"938",2019-09-29,44,"Elkay","US-IN"
"939",2019-10-06,23,"Elkay","US-IN"
"940",2019-10-13,46,"Elkay","US-IN"
"941",2019-10-20,67,"Elkay","US-IN"
"942",2019-10-27,22,"Elkay","US-IN"
"943",2019-11-03,64,"Elkay","US-IN"
"944",2019-11-17,20,"Elkay","US-IN"
"945",2019-12-15,66,"Elkay","US-IN"
"946",2019-12-29,23,"Elkay","US-IN"
"947",2020-01-05,42,"Elkay","US-IN"
"948",2020-01-12,79,"Elkay","US-IN"
"949",2020-02-02,59,"Elkay","US-IN"
"950",2020-02-09,20,"Elkay","US-IN"
"951",2020-02-16,20,"Elkay","US-IN"
"952",2020-02-23,39,"Elkay","US-IN"
"953",2020-03-01,19,"Elkay","US-IN"
"954",2020-03-08,19,"Elkay","US-IN"
"955",2020-03-15,38,"Elkay","US-IN"
"956",2020-03-22,37,"Elkay","US-IN"
"957",2020-03-29,56,"Elkay","US-IN"
"958",2020-04-05,19,"Elkay","US-IN"
"959",2020-05-03,36,"Elkay","US-IN"
"960",2020-05-17,19,"Elkay","US-IN"
"961",2020-06-07,39,"Elkay","US-IN"
"962",2020-06-21,41,"Elkay","US-IN"
"963",2020-06-28,21,"Elkay","US-IN"
"964",2020-07-05,21,"Elkay","US-IN"
"965",2020-07-12,21,"Elkay","US-IN"
"966",2020-07-19,21,"Elkay","US-IN"
"967",2020-08-09,41,"Elkay","US-IN"
"968",2020-09-06,40,"Elkay","US-IN"
"969",2020-09-13,19,"Elkay","US-IN"
"970",2020-09-27,41,"Elkay","US-IN"
"971",2020-10-04,21,"Elkay","US-IN"
"972",2020-10-11,46,"Elkay","US-IN"
"973",2020-11-08,21,"Elkay","US-IN"
"974",2020-11-15,22,"Elkay","US-IN"
"975",2020-12-06,43,"Elkay","US-IN"
"976",2020-12-13,22,"Elkay","US-IN"
"977",2020-12-20,23,"Elkay","US-IN"
"978",2020-12-27,22,"Elkay","US-IN"
"979",2021-01-10,64,"Elkay","US-IN"
"980",2021-01-31,21,"Elkay","US-IN"
"981",2021-02-07,64,"Elkay","US-IN"
"982",2021-02-14,21,"Elkay","US-IN"
"983",2021-03-07,21,"Elkay","US-IN"
"984",2021-03-28,44,"Elkay","US-IN"
"985",2021-04-18,22,"Elkay","US-IN"
"986",2021-04-25,22,"Elkay","US-IN"
"987",2021-05-23,46,"Elkay","US-IN"
"988",2021-06-13,68,"Elkay","US-IN"
"989",2021-06-20,23,"Elkay","US-IN"
"990",2021-07-11,45,"Elkay","US-IN"
"991",2021-07-25,23,"Elkay","US-IN"
"992",2019-01-06,22,"Elkay","US-IA"
"993",2019-02-24,43,"Elkay","US-IA"
"994",2019-03-10,23,"Elkay","US-IA"
"995",2019-03-17,24,"Elkay","US-IA"
"996",2019-03-24,44,"Elkay","US-IA"
"997",2019-04-14,23,"Elkay","US-IA"
"998",2019-05-05,23,"Elkay","US-IA"
"999",2019-05-12,23,"Elkay","US-IA"
"1000",2019-05-26,24,"Elkay","US-IA"
"1001",2019-06-02,100,"Elkay","US-IA"
"1002",2019-07-14,25,"Elkay","US-IA"
"1003",2019-08-04,49,"Elkay","US-IA"
"1004",2019-09-01,62,"Elkay","US-IA"
"1005",2019-09-08,40,"Elkay","US-IA"
"1006",2019-09-15,20,"Elkay","US-IA"
"1007",2019-09-29,19,"Elkay","US-IA"
"1008",2019-10-06,20,"Elkay","US-IA"
"1009",2019-10-20,58,"Elkay","US-IA"
"1010",2019-10-27,20,"Elkay","US-IA"
"1011",2019-11-03,20,"Elkay","US-IA"
"1012",2019-11-10,19,"Elkay","US-IA"
"1013",2019-11-17,19,"Elkay","US-IA"
"1014",2019-11-24,20,"Elkay","US-IA"
"1015",2019-12-01,37,"Elkay","US-IA"
"1016",2020-01-05,39,"Elkay","US-IA"
"1017",2020-01-26,19,"Elkay","US-IA"
"1018",2020-02-09,38,"Elkay","US-IA"
"1019",2020-03-08,36,"Elkay","US-IA"
"1020",2020-03-29,18,"Elkay","US-IA"
"1021",2020-04-05,18,"Elkay","US-IA"
"1022",2020-04-12,34,"Elkay","US-IA"
"1023",2020-05-03,17,"Elkay","US-IA"
"1024",2020-05-17,17,"Elkay","US-IA"
"1025",2020-06-14,36,"Elkay","US-IA"
"1026",2020-06-21,19,"Elkay","US-IA"
"1027",2020-06-28,39,"Elkay","US-IA"
"1028",2020-07-12,19,"Elkay","US-IA"
"1029",2020-07-26,39,"Elkay","US-IA"
"1030",2020-08-02,20,"Elkay","US-IA"
"1031",2020-08-09,42,"Elkay","US-IA"
"1032",2020-08-16,40,"Elkay","US-IA"
"1033",2020-08-23,36,"Elkay","US-IA"
"1034",2020-09-13,17,"Elkay","US-IA"
"1035",2020-10-11,44,"Elkay","US-IA"
"1036",2020-11-01,17,"Elkay","US-IA"
"1037",2020-11-29,41,"Elkay","US-IA"
"1038",2020-12-27,21,"Elkay","US-IA"
"1039",2021-01-03,20,"Elkay","US-IA"
"1040",2021-01-17,20,"Elkay","US-IA"
"1041",2021-02-07,20,"Elkay","US-IA"
"1042",2021-02-28,20,"Elkay","US-IA"
"1043",2021-03-07,60,"Elkay","US-IA"
"1044",2021-03-14,18,"Elkay","US-IA"
"1045",2021-03-28,20,"Elkay","US-IA"
"1046",2021-04-04,20,"Elkay","US-IA"
"1047",2021-04-25,21,"Elkay","US-IA"
"1048",2021-05-16,63,"Elkay","US-IA"
"1049",2021-06-13,22,"Elkay","US-IA"
"1050",2021-06-27,22,"Elkay","US-IA"
"1051",2021-07-11,43,"Elkay","US-IA"
"1052",2021-07-25,22,"Elkay","US-IA"
"1053",2019-01-13,35,"Elkay","US-KS"
"1054",2019-01-20,35,"Elkay","US-KS"
"1055",2019-02-03,100,"Elkay","US-KS"
"1056",2019-02-10,34,"Elkay","US-KS"
"1057",2019-03-31,36,"Elkay","US-KS"
"1058",2019-04-14,37,"Elkay","US-KS"
"1059",2019-05-12,37,"Elkay","US-KS"
"1060",2019-05-19,37,"Elkay","US-KS"
"1061",2019-07-07,38,"Elkay","US-KS"
"1062",2019-07-14,39,"Elkay","US-KS"
"1063",2019-07-21,81,"Elkay","US-KS"
"1064",2019-08-11,37,"Elkay","US-KS"
"1065",2019-08-18,70,"Elkay","US-KS"
"1066",2019-08-25,34,"Elkay","US-KS"
"1067",2019-09-15,33,"Elkay","US-KS"
"1068",2019-09-22,33,"Elkay","US-KS"
"1069",2019-10-06,34,"Elkay","US-KS"
"1070",2019-10-20,34,"Elkay","US-KS"
"1071",2019-11-03,33,"Elkay","US-KS"
"1072",2019-11-10,33,"Elkay","US-KS"
"1073",2019-11-24,35,"Elkay","US-KS"
"1074",2019-12-08,34,"Elkay","US-KS"
"1075",2019-12-15,34,"Elkay","US-KS"
"1076",2020-01-12,31,"Elkay","US-KS"
"1077",2020-01-19,32,"Elkay","US-KS"
"1078",2020-02-02,32,"Elkay","US-KS"
"1079",2020-03-22,30,"Elkay","US-KS"
"1080",2020-05-03,84,"Elkay","US-KS"
"1081",2020-05-10,57,"Elkay","US-KS"
"1082",2020-05-17,31,"Elkay","US-KS"
"1083",2020-05-24,31,"Elkay","US-KS"
"1084",2020-06-07,31,"Elkay","US-KS"
"1085",2020-07-19,33,"Elkay","US-KS"
"1086",2020-07-26,34,"Elkay","US-KS"
"1087",2020-08-02,34,"Elkay","US-KS"
"1088",2020-08-09,33,"Elkay","US-KS"
"1089",2020-10-04,34,"Elkay","US-KS"
"1090",2020-10-25,36,"Elkay","US-KS"
"1091",2020-11-01,30,"Elkay","US-KS"
"1092",2021-01-10,34,"Elkay","US-KS"
"1093",2021-01-17,68,"Elkay","US-KS"
"1094",2021-02-21,35,"Elkay","US-KS"
"1095",2021-03-14,32,"Elkay","US-KS"
"1096",2021-03-28,35,"Elkay","US-KS"
"1097",2021-04-04,36,"Elkay","US-KS"
"1098",2021-04-25,36,"Elkay","US-KS"
"1099",2021-05-02,36,"Elkay","US-KS"
"1100",2021-05-09,71,"Elkay","US-KS"
"1101",2021-05-16,71,"Elkay","US-KS"
"1102",2021-07-25,37,"Elkay","US-KS"
"1103",2019-01-06,40,"Elkay","US-KY"
"1104",2019-01-13,39,"Elkay","US-KY"
"1105",2019-01-20,79,"Elkay","US-KY"
"1106",2019-02-10,39,"Elkay","US-KY"
"1107",2019-03-10,40,"Elkay","US-KY"
"1108",2019-03-17,39,"Elkay","US-KY"
"1109",2019-03-24,78,"Elkay","US-KY"
"1110",2019-03-31,86,"Elkay","US-KY"
"1111",2019-04-28,79,"Elkay","US-KY"
"1112",2019-05-05,83,"Elkay","US-KY"
"1113",2019-05-12,84,"Elkay","US-KY"
"1114",2019-06-30,43,"Elkay","US-KY"
"1115",2019-07-14,42,"Elkay","US-KY"
"1116",2019-07-28,85,"Elkay","US-KY"
"1117",2019-09-15,37,"Elkay","US-KY"
"1118",2019-09-22,38,"Elkay","US-KY"
"1119",2019-10-06,67,"Elkay","US-KY"
"1120",2019-10-13,34,"Elkay","US-KY"
"1121",2019-10-20,32,"Elkay","US-KY"
"1122",2019-11-24,36,"Elkay","US-KY"
"1123",2019-12-01,69,"Elkay","US-KY"
"1124",2019-12-08,35,"Elkay","US-KY"
"1125",2019-12-15,36,"Elkay","US-KY"
"1126",2020-01-26,100,"Elkay","US-KY"
"1127",2020-02-02,33,"Elkay","US-KY"
"1128",2020-02-16,33,"Elkay","US-KY"
"1129",2020-03-01,57,"Elkay","US-KY"
"1130",2020-03-15,31,"Elkay","US-KY"
"1131",2020-03-22,30,"Elkay","US-KY"
"1132",2020-04-05,31,"Elkay","US-KY"
"1133",2020-04-19,29,"Elkay","US-KY"
"1134",2020-05-24,65,"Elkay","US-KY"
"1135",2020-06-07,32,"Elkay","US-KY"
"1136",2020-06-14,33,"Elkay","US-KY"
"1137",2020-06-21,67,"Elkay","US-KY"
"1138",2020-08-02,35,"Elkay","US-KY"
"1139",2020-08-09,34,"Elkay","US-KY"
"1140",2020-08-16,35,"Elkay","US-KY"
"1141",2020-09-06,32,"Elkay","US-KY"
"1142",2020-09-27,70,"Elkay","US-KY"
"1143",2020-10-11,38,"Elkay","US-KY"
"1144",2020-10-25,39,"Elkay","US-KY"
"1145",2020-11-29,72,"Elkay","US-KY"
"1146",2020-12-06,36,"Elkay","US-KY"
"1147",2020-12-13,37,"Elkay","US-KY"
"1148",2021-02-14,38,"Elkay","US-KY"
"1149",2021-04-18,38,"Elkay","US-KY"
"1150",2021-04-25,38,"Elkay","US-KY"
"1151",2021-05-02,39,"Elkay","US-KY"
"1152",2021-05-16,40,"Elkay","US-KY"
